Book Link,Title,Author,Genre,Language,Average Rating,Number of Ratings,Publication Date,Number of Pages,Currently Reading,Want to Read
https://www.goodreads.com/book/show/1484277.The_Year_s_Best_Horror_Stories_VII,The Year's Best Horror Stories VII,Gerald W. Page,Horror,English,3.42,57,"January 1, 1979",221,2,117
https://www.goodreads.com/book/show/23797.A_Fabulous_Formless_Darkness,"A Fabulous, Formless Darkness",David G. Hartwell,Horror,English,4.15,46,"January 1, 1991",608,1 person is currently reading,129
https://www.goodreads.com/book/show/21817.Dreamcatcher,Dreamcatcher: The Shooting Script,William Goldman,,,3.63,52,"April 1, 2003",160,1 person is currently reading,92
https://www.goodreads.com/book/show/23156614-qualia-nous,Qualia Nous,Michael Bailey,Horror,,4.18,45,"September 1, 2014",454,21,47
https://www.goodreads.com/book/show/18894303-cemetery-dance-magazine-issue-68,"Cemetery Dance Magazine, Issue 68",Richard Chizmar,Horror,English,3.9,48,"December 1, 2012",227,22,72
https://www.goodreads.com/book/show/204642479-american-vampire-1,American Vampire 1: Dc Compact Comics Edition,Scott Snyder,Graphic Novels,English,4.05,59,"Published October 1, 2024",320,7,38
https://www.goodreads.com/book/show/15767527-horor,Horor,H.P. Lovecraft,,Serbian,4.2,44,"January 1, 1990",333,5,117
https://www.goodreads.com/book/show/10862107-terrors,Terrors,Charles L. Grant,Horror,English,3.79,48,"April 15, 1986",Mass Market Paperback,,120
https://www.goodreads.com/book/show/2017026.Baker_s_Dozen,Baker's Dozen: 13 Short Horror Novels,Charles G. Waugh,Horror,,3.85,47,"August 5, 1987",758,6,113
https://www.goodreads.com/book/show/23605390-stephen-king,"Stephen King: Unpublished, Uncollected - 2014 Update",Rocky Wood,Horror,,3.53,51,"Published November 7, 2014",467,30,71
https://www.goodreads.com/book/show/203166740-sleeping-beauties,Sleeping Beauties: Deluxe Remastered Edition,Owen King,Horror,,3.12,57,"Published September 3, 2024",280,6,36
https://www.goodreads.com/book/show/728351.Graven_Images,"Graven Images: The Best of Horror, Fantasy, and Science-Fiction Film Art from the Collection of Ronald V. Borst",Ronald V. Borst,Horror,English,4.54,39,"October 1, 1992",240,1 person is currently reading,67
https://www.goodreads.com/book/show/351922.Great_Ghost_Stories,Great Ghost Stories: Tales of Mystery and Madness,Stephen Jones,Horror,English,3.77,47,"July 6, 2004",357,1 person is currently reading,91
https://www.goodreads.com/book/show/23996946-american-vampire-4,American Vampire #4,Scott Snyder,Comics,English,3.77,47,"August 1, 2010",32,,38
https://www.goodreads.com/book/show/30216034-die-besten-horrorstories,Die besten Horrorstories,Edward L. Ferman,Horror,German,3.59,49,"July 1, 1988",587,4,114
https://www.goodreads.com/book/show/363478.The_Literary_Werewolf,The Literary Werewolf: An Anthology,Charlotte F. Otten,Werewolves,,3.73,45,"October 1, 2002",332,7,197
https://www.goodreads.com/book/show/102545.Tales_of_the_Dead,Tales of the Dead,Bill Pronzini,Horror,English,3.53,47,"January 1, 1981",1000,2,129
https://www.goodreads.com/book/show/8440760,Σκοτεινά οράματα,Γιάννης Αβραμίδης,Horror,,3.79,43,"Published July 1, 1992",253,,19
https://www.goodreads.com/book/show/9623450-the-dark-side,The Dark Side,Roberto Santachiara,Noir,,3.31,49,"June 19, 2006",518,2,82
https://www.goodreads.com/book/show/36545791-nejlep-horory-roku-i,Nejlepší horory roku I,Karl Edward Wagner,Horror,Czech,3.66,44,"October 4, 1988",284,2,120
https://www.goodreads.com/book/show/1290641.Tales_by_Moonlight,Tales by Moonlight,Jessica Amanda Salmonson,Horror,,3.56,45,"January 1, 1983",286,1 person is currently reading,95
https://www.goodreads.com/book/show/218224189-vollgas-und-andere-erz-hlungen,VOLLGAS und andere Erzählungen,Joe Hill,Horror,German,4.27,37,"Published April 16, 2021",632,3,22
https://www.goodreads.com/book/show/2878861-house-shudders,House Shudders,Martin H. Greenberg,Horror,English,3.34,47,"September 1, 1987",332,1 person is currently reading,110
https://www.goodreads.com/book/show/500057.Blood_Lines,Blood Lines: Vampire Stories from New England,Lawrence Schimel,Horror,English,3.52,44,"September 1, 1997",224,2,117
https://www.goodreads.com/book/show/9120639-a-life-in-the-cinema,A Life In the Cinema,Mick Garris,Horror,English,3.42,45,"October 3, 2000",325,11,62
https://www.goodreads.com/book/show/50270426-24-gruselgeschichten-f-r-den-advent,24 Gruselgeschichten für den Advent: ein Adventsbuch zum Aufschneiden,Sebastian Fitzek,Thriller,,3.38,45,"Published January 1, 2019",164,6,67
https://www.goodreads.com/book/show/423233.Nebula_Awards_28,Nebula Awards 28: SFWA's Choices for the Best Science Fiction and Fantasy of the Year,James K. Morrow,Science Fiction,,3.78,40,"January 1, 1994",352,,82
https://www.goodreads.com/book/show/18637605-grande-illusions,Grande Illusions: Books I & II,Tom Savini,,English,4.35,34,"October 13, 2013",288,5,77
https://www.goodreads.com/book/show/2704282-the-best-of-masques,The Best of Masques,J.N. Williamson,Horror,English,4.11,36,"June 1, 1988",228,1 person is currently reading,97
https://www.goodreads.com/book/show/935413.Great_Horror_Film_Stories_The_Omen_Rosemary_s_Baby_Salem_s_Lot,"Great Horror Film Stories, The Omen, Rosemary's Baby, Salem's Lot",David Seltzer,Horror,English,3.97,37,"January 1, 1984",Hardcover,,104
https://www.goodreads.com/book/show/2697586-the-century-s-best-horror-fiction,"The Century's Best Horror Fiction: Volume Two, 1951-2000",John Pelan,Horror,Japanese,4.06,36,"June 1, 2011",866,4,168
https://www.goodreads.com/book/show/2089880.Young_Monsters,Young Monsters,Isaac Asimov,Horror,English,3.84,37,"April 1, 1985",213,1 person is currently reading,95
https://www.goodreads.com/book/show/297416.Tales_of_Dungeons_and_Dragons,Tales of Dungeons and Dragons,Peter Haining,Fantasy,,3.55,40,"January 1, 1986",416,1 person is currently reading,110
https://www.goodreads.com/book/show/1629559.Classic_Science_Fiction,Classic Science Fiction,Peter Haining,Science Fiction,English,3.36,42,"January 1, 1995",266,2,95
https://www.goodreads.com/book/show/18039965-colec-ia-de-povestiri-tiin-ifico-fantastice,Colecţia de povestiri Ştiinţifico-Fantastice,Valentin Nicolau,Horror,,3.76,37,"May 1, 2013",128,1 person is currently reading,27
https://www.goodreads.com/book/show/24506559-detours,Detours,Brian James Freeman,Anthologies,,3.67,39,"June 30, 2018",400,66,266
https://www.goodreads.com/book/show/45551206-the-king,The King: bienvenidos al universo literario de Stephen King,Tony Magistrale,,,3.55,40,"Published May 6, 2019",288,3,40
https://www.goodreads.com/book/show/35884873-cuentos-de-los-mitos-de-cthulhu-2,Cuentos de los mitos de Cthulhu 2: El legado,Francisco Torres Oliver,Horror,,3.86,36,"Published January 1, 2007",514,1 person is currently reading,25
https://www.goodreads.com/book/show/3246272-la-tour-sombre-2,La Tour Sombre #2,Robin Furth,Bande Dessinée,,3.86,36,"March 14, 2008",Hardcover,1 person is currently reading,24
https://www.goodreads.com/book/show/18339445-het-aapje,Het Aapje,Peter Loeb,,,2.94,47,"Published January 1, 2000",159,,35
https://www.goodreads.com/book/show/6265258-realms-of-darkness,Realms of Darkness,Mary Danby,Horror,,4.06,34,"January 1, 1985",793,3,135
https://www.goodreads.com/book/show/62840695-chiral-mad-5,Chiral Mad 5,Michael Bailey,Horror,,3.7,37,"Published September 27, 2022",391,46,95
https://www.goodreads.com/book/show/10083666-monolith-001,Monolith 001,Davorin Horak,Science Fiction,,4.47,30,"January 1, 1998",552,1 person is currently reading,59
https://www.goodreads.com/book/show/3197701-the-giant-book-of-horror-stories,The Giant Book of Horror Stories,Martin H. Greenberg,Horror,,3.79,34,"January 1, 1981",597,3,84
https://www.goodreads.com/book/show/9669706-lightspeed-magazine-october-2010,"Lightspeed Magazine, October 2010",John Joseph Adams,Science Fiction,,3.69,35,"September 29, 2010",ebook,1 person is currently reading,29
https://www.goodreads.com/book/show/38721717-america---num-ro-4,America - Numéro 4,François Busnel,France,,4.38,29,"January 3, 2018",194,1 person is currently reading,24
https://www.goodreads.com/book/show/3963349-der-fluch-menschenjagd-sprengstoff-drei-romane-in-einem-band,Der Fluch / Menschenjagd / Sprengstoff. Drei Romane in einem Band,Richard Bachman,Horror,,3.68,34,"Published January 1, 1994",Paperback,,60
https://www.goodreads.com/book/show/22588742-a-torre-negra,A Torre Negra: Nasce O Pistoleiro #1,Peter David,Comics,,4.03,31,"November 21, 2007",36,1 person is currently reading,22
https://www.goodreads.com/book/show/6676150-screamplays,Screamplays,Richard Chizmar,Anthologies,,3.54,35,"September 23, 1997",545,4,134
https://www.goodreads.com/book/show/7010182-they-re-here-invasion-of-the-body-snatchers,They're Here... Invasion of the Body Snatchers,Kevin McCarthy,Horror,,3.84,32,"January 1, 1999",273,,85
https://www.goodreads.com/book/show/11498495-el-gran-libro-del-terror,El gran libro del terror,David G. Hartwell,Horror,Spanish; Castilian,4.24,29,"Published January 1, 1989",474,4,89
https://www.goodreads.com/book/show/18454671-werk-in-uitvoering-vlucht-naar-de-top,Werk in uitvoering / Vlucht naar de top,Richard Bachman,,,3.97,31,"January 1, 1986",459,,59
https://www.goodreads.com/book/show/1852862.The_Year_s_Finest_Fantasy_2,The Year's Finest Fantasy 2,Terry Carr,Fantasy,,3.7,33,"July 1, 1979",311,,54
https://www.goodreads.com/book/show/9283271-las-mejores-historias-de-terror-i,Las mejores historias de terror I,Karl Edward Wagner,Horror,Spanish; Castilian,3.61,33,"Published January 1, 1983",Paperback,6,26
https://www.goodreads.com/book/show/1344431.Vintage_Science_Fiction,Vintage Science Fiction: Stories Inspired by Landmark Films,Peter Haining,Science Fiction,,3.52,33,"July 15, 1999",518,1 person is currently reading,76
https://www.goodreads.com/book/show/1367049.H_rr_p_l_ions,Hŏrrǐpǐlāťions: The Art of J.K. Potter,J.K. Potter,Art,English,4.26,27,"October 28, 1993",Softcover,2,36
https://www.goodreads.com/book/show/35842707-ploughshares-summer-2017-issue-guest-edited-by-stewart-o-nan,Ploughshares Summer 2017 Issue Guest-Edited by Stewart O'Nan,Stewart O'Nan,Fiction,,3.9,29,"January 1, 2017",287,1 person is currently reading,34
https://www.goodreads.com/book/show/410178.Demons_,Demons!,Jack Dann,Fantasy,English,3.5,32,"January 1, 1987",278,2,72
https://www.goodreads.com/book/show/6441479-the-big-book-of-necon,The Big Book of NECON,Bob Booth,Horror,English,3.79,29,"January 1, 2009",312,2,117
https://www.goodreads.com/book/show/18272185,Двойната сянка,Ray Bradbury,Horror,,4.19,26,"January 1, 2004",288,,24
https://www.goodreads.com/book/show/17909492-escalofr-os,Escalofríos,Douglas E. Winter,,,3.21,34,"January 1, 1988",252,1 person is currently reading,16
https://www.goodreads.com/book/show/8151389-l-homme-sans-visage,L'homme sans visage,Roberto Aguirre-Sacasa,Bande Dessinée,French,3.79,28,"Published May 5, 2010",Hardcover,,9
https://www.goodreads.com/book/show/2932025-dark-voices,Dark Voices: The Best From the Pan Book of Horror Stories,Stephen Jones,Horror,,3.79,28,"April 12, 1990",348,3,28
https://www.goodreads.com/book/show/3371536-horror-6,Horror 6: Lo mejor del terror contemporáneo,Terry Carr,Horror,Spanish; Castilian,3.71,28,"January 1, 1995",338,2,44
https://www.goodreads.com/book/show/25288398,قضیه غیب شدن فیل و دیگر داستان ها,Haruki Murakami,,Persian,3.41,29,"Published January 1, 2015",349,1 person is currently reading,73
https://www.goodreads.com/book/show/18687633-colec-ia-de-povestiri-tiin-ifico-fantastice,Colecţia de Povestiri Ştiinţifico-Fantastice,Valentin Nicolau,Science Fiction,,3.8,25,"October 1, 2013",Paperback,,20
https://www.goodreads.com/book/show/24064545-road-rage-1,Road Rage #1,Joe Hill,,,3.72,25,"February 15, 2012",38,8,61
https://www.goodreads.com/book/show/12488330-the-magazine-of-fantasy-and-science-fiction-october-1978,"The Magazine of Fantasy and Science Fiction, October 1978",Edward L. Ferman,Science Fiction,,3.54,26,"January 1, 1978",164,,78
https://www.goodreads.com/book/show/20579317,Изгубеното бъдеще,Петър Кърджилов,,,4.38,21,"November 1, 1992",191,1 person is currently reading,25
https://www.goodreads.com/book/show/30224318-1,Созвездие Льва 1: сборник фантастических рассказов,Олег Булдаков,Audiobook,Japanese,4.09,22,"January 1, 2015",13,1 person is currently reading,18
https://www.goodreads.com/book/show/14760427-la-tour-sombre-3,La Tour Sombre #3,Robin Furth,,,3.71,24,"Published March 14, 2008",150,,9
https://www.goodreads.com/book/show/490745.Tin_House_Magazine_Volume_7_Issue_4_Summer_2006,"Tin House Magazine, Volume 7, Issue 4, Summer 2006: #28 Summer Reading",Win McCormack,,,4.0,22,"June 26, 2006",216,1 person is currently reading,76
https://www.goodreads.com/book/show/1096218.Death,Death,Stuart David Schiff,Horror,,3.35,26,"January 1, 1982",237,,71
https://www.goodreads.com/book/show/17213474,Ιστορίες του φόβου και της νύχτας,Συλλογικό,Horror,,3.78,23,"January 1, 1991",399,,27
https://www.goodreads.com/book/show/11707552-histoires-lire,Histoires À Lire: Huit Nouvelles,Clarck,,,2.93,29,"January 1, 1994",188,3,16
https://www.goodreads.com/book/show/216238.The_Devil_s_Wine,The Devil's Wine,Tom Piccirilli,Poetry,,3.82,22,"January 1, 2001",352,2,93
https://www.goodreads.com/book/show/807865.The_New_Adventures_of_Sherlock_Holmes,The New Adventures of Sherlock Holmes: Original Stories by Eminent Mystery Writers,Martin H. Greenberg,Mystery,,3.82,22,"Published January 1, 1999",404,1 person is currently reading,32
https://www.goodreads.com/book/show/23210348-pulp-frictions,Pulp Frictions: Hardboiled Stories,Peter Haining,Fiction,,3.65,23,"January 1, 1996",333,,91
https://www.goodreads.com/book/show/199386948-qualia-nous,Qualia Nous: Vol. 2,Michael Bailey,,English,3.42,24,"October 31, 2023",430,24,33
https://www.goodreads.com/book/show/41431361-fyra-skr-cknoveller,Fyra skräcknoveller,Novellix,,,3.73,22,"August 17, 2018",127,1 person is currently reading,23
https://www.goodreads.com/book/show/11530118-d-solation,Désolation,Roberto Aguirre-Sacasa,Bande Dessinée,French,3.73,22,"Published June 1, 2011",Hardcover,,9
https://www.goodreads.com/book/show/2932015-the-27th-pan-book-of-horror-stories,The 27th Pan Book of Horror Stories,Clarence Paget,Horror,,3.42,24,"October 10, 1986",187,1 person is currently reading,50
https://www.goodreads.com/book/show/102457.Weird_Tales_298,Weird Tales 298,Chet Williamson,,,3.68,22,"September 3, 1990",148,1 person is currently reading,50
https://www.goodreads.com/book/show/52882436-1,Американский вампир. Книга 1,Scott Snyder,Comics,Russian,4.47,17,"Published July 1, 2019",368,,12
https://www.goodreads.com/book/show/23294694-colec-ia-de-povestiri-tiin-ifico-fantastice,Colecţia de Povestiri Ştiinţifico-Fantastice,Marian Truță,Science Fiction,,3.89,19,"September 1, 2014",80,,18
https://www.goodreads.com/book/show/25077109,"Θρύλοι, Τόμος Α'",Robert Silverberg,Fantasy,"Greek, Modern (1453-)",3.52,21,"January 1, 2006",461,,19
https://www.goodreads.com/book/show/50018464-apocalipsis-vol-1-el-capit-n-trotamundos-pesadillas-americanas,Apocalipsis Vol. 1 El capitán trotamundos. Pesadillas americanas,Roberto Aguirre-Sacasa,,Spanish; Castilian,3.89,19,"Published January 14, 2019",312,1 person is currently reading,11
https://www.goodreads.com/book/show/6271477-the-29th-pan-book-of-horror-stories,The 29th Pan Book of Horror Stories,Clarence Paget,Horror,,3.43,21,"December 1, 1988",238,,69
https://www.goodreads.com/book/show/12250990-the-best-of-cemetery-dance-ii,The Best of Cemetery Dance II,Richard Chizmar,Horror,,4.0,18,"December 1, 2008",756,3,68
https://www.goodreads.com/book/show/19469599-cemetery-dance-magazine-issue-64,"Cemetery Dance Magazine, Issue 64",Richard Chizmar,,,4.0,18,"February 4, 2013",283,6,43
https://www.goodreads.com/book/show/61340362-the-little-book-of-big-corgi-butts,The Little Book of Big Corgi Butts: Outrageously Cute Activities to Celebrate the Greatest Booty on Earth,Zoey Acoff,,,4.38,16,"Published March 16, 2021",211,2,21
https://www.goodreads.com/book/show/5631306-las-mejores-historias-de-terror-vi,Las Mejores Historias De Terror VI,Karl Edward Wagner,Horror,,4.06,17,"June 16, 1988",166,,18
https://www.goodreads.com/book/show/13001859-tre-storie-del-soprannaturale,Tre storie del soprannaturale,Frederick Forsyth,Science Fiction,Italian,3.63,19,"Published August 18, 1985",142,,31
https://www.goodreads.com/book/show/12827093-m-re-abigail,Mère Abigail,Roberto Aguirre-Sacasa,,French,3.78,18,"Published October 5, 2011",Hardcover,,7
https://www.goodreads.com/book/show/2466184.Horror_Plum_d,Horror Plum'd: International Stephen King Bibliography And Guide 1960-2000,Michael R. Collings,,,4.47,15,"January 1, 2003",556,1 person is currently reading,24
https://www.goodreads.com/book/show/55951821-one-of-us,One of Us: A Tribute to Frank Michaels Errington,Kenneth W. Cain,Horror,English,4.44,16,"November 14, 2020",556,10,62
https://www.goodreads.com/book/show/17287863-cthulhu-mitosu-yk-leri,Cthulhu Mitosu Öyküleri,Fritz Leiber,Horror,,4.19,16,"January 1, 1990",302,,11
